카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
고양이 채널,고양이산책,UCa2LU4aoi3Nr1cYLMnMFONw,"7마리 고양이와 함께하는 고양이 예능 채널!

굿즈구매는 http://catoutdoor.co.kr
  
-고양이 프로필-

레오 ♀ 19년생 코리안숏컷
크림 ♂ 20년생 터키시앙고라
쿠키 ♀ 20년생 스코티시폴드
푸딩 ♂ 21년생 레오&크림 자녀
우유 ♂ 21년생 쿠키&크림 자녀
멜로 ♀ 21년생 쿠키&크림 자녀
두부 ♂ 21년생 쿠키&크림 자녀

매주 일 저녁 6시에 (주1회)  영상이 업로드 됩니다!

관련 문의는 Contact@CatOutdoor.com 으로 부탁드려요!

Tiktok : https://www.tiktok.com/@catoutdoor
Instagram : https://www.instagram.com/catcafeleo
Naver : https://in.naver.com/catoutdoor",467000,1032,427726311
고양이 채널,길고양이채널,UCtBp9Ed9sQGM2qrzg4YmiWg,"길고양이들과 함께 한 순간들을 영상에 담았습니다.
감사합니다.
",2610,59,298950
고양이 채널,청삼이의고양이 채널,UCJjQWI9PmNBvctdQzn07EZg,청삼이의 고양이의 일상,14,5,114
고양이 채널,달콩별콩고양이채널,UCJE9sJvtiSrmIp_r_gaWzbQ,"달콩&별콩 고양이 이야기
그리고
한국/멕시코 혼혈

달콩-  숫컷, 대장
턱에 흰나비, 네발 흰장화 신었어요

별콩- 암컷, 소심
턱에 포인트 흰점
뒷발 흰장화 신었어요

😻우당탕탕~ 좌충우돌 
호기심 대장 달콩
😻오빠 달콩이 따라쟁이 
소심하고 조신한 별콩 

남매 고양이 일상이야기 

#길고양이 #고양이집사 #아기고양이 #새끼고양이 #턱시도고양이 #고양이 #묘생

KARLA,S VLOG

예린
카를라
자매 일상이야기

예린- 색소폰,바이올린,피아노,댄스
카를라- 플룻,바이올린,피아노,댄스

취미:
농구


인스타그램: 
yerinkarla_mama

http://www.instagram.com/yerinkarla_mama

#협찬 #모델섭외, #출연 #kpop #아이돌지망생
#댄스가수지망생 #자연에서크는아이
문의 인스타그램 DM 주세요


http://www.instagram.com/yerinkarla_mama
",14,25,2647
고양이 채널,야옹이채널,UCrYrCDjvH0Nbe0_zKJQseUQ,"길고양이들과 우리집 냥이들의 일상 ~
금전적 후원은 받지 않습니다 
구독이 진정한 후원입니다 ^^ 

광고협찬은 gun0rose1@naver.com

카톡 gunrose2 



",140000,1247,107065928
고양이 채널,크집사,UCkuA_gDjISfGgbdp02BUwyQ,"안냥! 크집사 입니다. 
어쩌다 보니 열 마리 고양이와 함께 살고 있어요. 

처음 채널을 만들고 영상을 찍기 시작했을 땐  
우리 모두의 삶에는 따뜻함으로 가득한 고양이가 필요하다고 생각했어요. 
제가 만든 영상들이, 
저와 우리 야옹이들의 생활을 공유하는 것이 누군가에게는 위로가 될 거라고 믿었습니다. 

그리고 채널을 운영하면서 많은 분들로부터 메세지를 받았어요. 
나의 하루를 있게 하는 영상, 너무나도 고마워요. 라고 

저의 믿음과, 고양이들의 따스함 그리고 여러분이 보내주는 메시지가 
이 채널을 계속할 수 있는 원동력입니다. 

그리고 티티가 신부전 진단을 받고 나서
저에겐 또 다른 목표가 생겼어요. 

티티가 보다 행복하게 하루를 보낼 수 있는 방법을 찾자!
티티처럼 아픈 녀석들이 있다면 함께 건강한 하루를 보낼 수 있게 하자! 
그 동안 많은 사람들의 삶에 위로를 보내준 야옹이들을 위해 방법을 찾아보자. 

그리고 여러분의 응원으로 
느리지만 한 걸음씩 앞으로 나아가고 있습니다. 
",1350000,1024,423952289
고양이 채널,배은망덕고양이들,UCQcYgOAfbpkd7CAFfwPF0vA,"시골의 야생 길고양이들이 우리 집 마당냥이가 되어 함께 살아가는 평화로운 일상을 공유하고 있습니다.
매일 밥만 먹고, 경계심이 많아 하악질하며 만지지도 못하게 하는 배은망덕한 녀석들이지만
행복을 가져다주는 귀여운 녀석들에게 제가 할 수 있는 최선을 다하며 영상으로 소식 전하고 있습니다.

🐈배은 : 암컷(어미고양이) (가출중)
🐈망덕 : 수컷(터줏대감)_중성화o
🐈결이 :  수컷(첫째)_중성화o
🐈초초 :  암컷(둘째)_중성화o
🐈보은 :  암컷(셋째)_중성화o

🐈하니 : 암컷(눈칫밥 먹는 녀석) _중성화o

🐈미덕 : 암컷(어미고양이)_중성화o
🐈연이 : 수컷(아빠고양이)_중성화o
🐈덕일(첫째), 🐈덕이(둘째), 🐈덕삼(셋째)

🐈더덕 : 암컷(복덩이)_중성화o
🐈순덕 : 수컷(순둥이)_중성화o

🐈노루 : 수컷(노루궁뎅이버섯)_중성화o

🐈팔반 : 수컷(무늬가8:30)_중성화o
🐈탄이 : 수컷(올블랙)_중성화o

🐶강 : 암컷(든든한 우리집 지킴이 진돗개)

★후원은 영상마다 있는 Super Thanks로 해주신다면 고양이들 사료값, 치료값에 정말 감사히 쓰고, 매번 새로운 영상 끝에 감사 언급을 하겠습니다. 감사합니다.

이메일 : feedingstreetcat@gmail.com
",104000,524,59565220
고양이 채널, 고양이 채널,UCVfgw6gcQfMintx-bGl0t9Q,a cat on a tree,8,9,246
고양이 채널,자브고 고양이 채널,UC7lbwHTpfsieQj89Pb00D8g,,9,5,81
고양이 채널,고양이채널다묘가족,UCaOAmrNYKVv-bNm7rpSVcqg,"어느 날 첫번째 고양이 초코의 등장으로 캣맘이 되었습니다.
그 뒤로 둘째 밀크, 셋째 딸기, 넷째 치즈가 가족이 되어 고양이와 함께하는 일상을 보내고 있습니다.
좌충우돌 고양이들과의 동거동락이야기를 통해 힐링하러 오세요❤️",189,207,112400
고양이 채널,토끼 고양이 채널,UCbKGJerDzJ8zd9H2K1YPjkA,,9,5,395
고양이 채널,고양이 채널 김하정,UCFHTdMEVFRBvpx7qZlt4mhw,내가 만든 귀여운 채널,33,231,7450
동물병원,에이드동물병원,UCQ5ZaY8rF4NsghoZBMH5Ibw,"티니의 아빠 김태호 내과 수의사와 이창선 외과 수의사의 에이드동물병원. 
동물병원에서 들려주는 정보 가득한 이야기로 구독자 분들과 만납니다.
",42,17,13207
동물병원,FM동물메디컬센터,UCDddaml3bXC0bmJXVXTZl-A,"Every one, Every day 언제나 믿음을 주는 병원, FM동물메디컬센터
반려동물의 작은 목소리에도 귀를 기울이는 정직한 의료진이 함께 합니다.

고양점 | 경기 고양시 덕양구 화중로 76 대감빌딩 1층 | 031-979-7975
김포점 | 경기 김포시 김포한강1로 77-5 | 031-982-7587
",546,51,33947
동물병원,너와 나의 오아시스,UCoy5TO3NQfMYou78U70rbBA,"뇌종양, 사지마비… 다시 일어선 아이들의 회복 드라마.

수술을 포기할 뻔했던 아이,
여러 번 수술을 받고도 낫지 못했던 아이들이
다시 걷고, 다시 살아가는 기적을 만들어 갑니다.

‘너와 나의 오아시스’는
수의사와 보호자, 그리고 반려동물이 함께 만들어간
선택과 믿음, 그리고 회복의 시간을 기록합니다.

단순한 의학 이야기가 아닌,
삶을 바꾼 결정과 그 이후의 놀라운 변화들.
때로는 울고, 때로는 웃었던 그 날들을 함께 나누고 싶습니다.

고단한 하루 끝,
당신의 마음에도 오아시스가 되기를 바랍니다.

",211,43,32283
동물병원,빌리브 동물병원,UCoS6abxp-kdpqNdjCm1KdIQ,"성남시 분당구 정자동에 위치한 '빌리브 동물병원'의 공식 유튜브 채널입니다.
고양이원장 #최이령, 내과원장 #한유리, 외과원장 #황윤태
3인의 주치의가 함께합니다.


@ 공식 인스타 : https://www.instagram.com/believe_ah/

@ 공식 블로그 : https://blog.naver.com/believe_ah/
",262,111,168435
동물병원,동물한의원 부영동물병원,UC-4xj3eH3eJnhMaUSkrU0LQ,"강아지 디스크 / 후지마비
통증없는 한약치료
2주 간격 1회 내원

*동물 척추손상 원인 
1) Neoplasia(신생물)
2) 염증성 CNS질병(척수염)
3) Discospondylitis(척추염)
4) Trauma(외상)

외상 후에(After trauma) 뒷다리 무릎이 안구부려지는 근강직(UMN) 증상이 있다면 반드시 5시간 내외의 골든타임에 MRI진단 밎 외과적 수술을 마쳐야 합니다.

하지만 갑자기 후지마비, 사지마비 또는 뒷다리를 비틀거리는 환자의 무릎이 쉽게 구부려지면 중추운동신경 손상이 아닙니다.
스테로이드(진통소염제 포함), MRI, 디스크 수술, 운동 제한 등으로 
시간을 지체하여 허벅지 근육을 빠트리지 않고 내원하면 빠르게 호전됩니다.

※가짜 디스크(척수)원인
1)류중풍
2)고관절 퇴행화
3)허벅지 근감소

개체별 한의학적 변증과 진맥에 의한 맞춤 한약치료와 플랭크/스쿼트 운동, 
모래밭/잔디밭 산책으로 빠르게 회복하며 거의 재발하지 않습니다.

한의학은 허구이다! 를 밝히기 위해 
십수년간 후지마비, 관절질환, 기관협착&비염, 아토피 등의 
동물임상에서 한약을 쓰고 있습니다만 간수치가 올라가지 않습니다.
간수치가 올라간다는 분들께 투명하고 공개적인 실험을 제안합니다.

의료지식이 없는 보호자와 동물환자에게 
아주 조금이나마 오진의 피해를 줄이는데 도움되길 바랍니다.

참고문헌
1) Small Animal Spinal Disorders Diagnosis and Surgery -Wheeler & Sharp-
2) 병인론(病因論) -김구영-
3) 동의보감 -허준-
4) 동의수세보원 -이제마-
5) 개의 경혈학 총서 -김희영-
",3580,322,834399
동물병원,"사진가의 동물병원, 아이윌",UCCv-MhCu1jS5FGSc0sjKKFQ,"아이윌동물병원
청담동47번지
카톡 24iwill
02-6925-7021",4630,1281,1774663
동물병원,고양이에 진심 백산동물병원,UCRLdyBg8qKHxqfByLjOstWQ,"국내 최초&최고의 고양이 전문병원
고양이만 건강하면 집사는 행복합니다

🚨24시간 진료예약🚨  1644-5653 🚨

📍오시는길📍   서울 강남구 논현로86길 22
ㄴ 네이버 지도 https://naver.me/59jJSMk8

💉 자체 헌혈 프로그램 & 24시간 긴급수혈🩸
🔬 대학병원급 최신형 장비 & 고양이 진료 전문 의료진
🩺 복합질환, 난치성질환, 악성종양 진단 및 치료 최적화
🐾 오직 고양이만을 위한 스트레스 최소화 진료 환경 & 시스템
",1430,544,499791
동물병원,아프니카 아프리카,UCu7y_jtEE3dC6YYIsEig3Dg,"🧡대전 중부권 최대 규모를 자랑하는 2차 동물병원 24아프리카동물메디컬센터🐶🐱🧡


☑️센터별 협진 시스템
☑️대학병원 동급 MRI, CT
☑️고난이도 수술 전문
☑️대전 최초 한방재활실
☑️응급·중환자 전담 의료팀
☑️차별화된 환자 관리
☑️대전 최초 반려동물 전용 줄기세포 R&D센터


🕑진료시간🕑
일반진료 09:00~19:00
야간진료 19:00~24:00
야간응급진료 24:00~09:00
365일 24시간 진료




",618,189,210805
동물병원,고려동물메디컬센터,UChGo2axnI2MaMGoTMPqYWgg,"진심을 다해온 36년,
고려동물메디컬센터는 앞으로도 환자의 행복한 동행을 함께 하겠습니다.

🏥 24시‧응급진료‧중환자‧진료처치‧첨단수술‧인터벤션&MIS‧영상진단(MRI‧CT)‧고양이병원
📞 043-268-5677
📍 충북 청주시 서원구 사직대로 246
",2930,134,606497
동물병원,난치병 동물 침치료,UCjnbGdtS4WVjEXPorwQXjnw,"난치병 치료전문 혜민동물병원입니다.
압도적 진료케이스의 황준오 원장님

신경계 치료
소뇌탈출, 사시, 시한부, 뇌부종,
뇌수두증, 뇌출혈, 뇌경색, 뇌종양, 발작
디스크, 심부통각없는 후지마비, 척수염, 척수종양, 척수출혈, 척수공동증, AAI, 환축추아탈구,
퇴행성 척수염, 

골절을 동반한 척수손상
척추뼈 분쇄골절,
척수연화증, 사지마비, 후지마비, 고양이 HCM, 혈전성 마비, 너클링, 
척추골절, FCE, 섬유연골색전증, 반척추증, 요추골절, 신경마비, 
신경재생,  경추디스크, 흉추디스크, 요추디스크, 다발성 디스크, 

홍역후유증, 보행이상, 틱, 
복막염후유증, 고양이 비대성 심근증,   혈전성 후지마비.

췌장염, 고양이 구내염,
복수, 흉수,
기관지협착, 멈추지 않는 기침, IMPA, 면역매개성 다발성 관절염, 불치병, 

심장신장증후군, 이뇨제없이 심장병 관리
난치성 외이염, 발작, 디스크, 뇌종양, 척수종양, 척추질환.
후지마비, 사지마비


슬개침법- 슬개골 탈구를 수술하지않고 치료합니다.
슬개골탈구의 비수술적 교정.
수술없이 강아지 슬개골탈구를 치료하는 슬개침법. 오직 혜민동물병원에서, 황준오원장님에게서만 만나실수 있습니다.

파보장염에 걸린 강아지의 생존율을 극대화시켜주는 황금파보산,


난치성, 재발성 디스크,
마비, 경련 케이스등 난치병, 불치병에 대해 저희 동물병원만의 치료를 소개합니다.


https://blog.naver.com/hyeminpet",4310,515,1668779
동물병원,해마루 동물병원,UCrequwSB7dlNLEPwA56crsA,해마루 이차진료 동물병원,495,18,206241
동물병원,"내과, 외과 수의사와 함께하는 넬름넬름",UCgF-4UtQ0e6Hjq527Ulo_IA,"넬동물의료센터 손성지, 엄태흠 수의사와 함께 반려동물 상식부터 질환에 대한 상세한 이야기를 풀어갑니다.",1150,26,43687
동물병원,버니즈동물병원,UCGPu_GVbYZgj4njDmTVIkTg,"버니즈동물병원에 어서오세요 ! 
뉴진스 화이팅 !",14800,45,13888330
동물병원,동물병원 김세무사TV,UCCVh-cf8JrH8L9xrqZF-G0w,"세금에 대한 어려움과 막연함
김경우세무사와 함께 연구합니다.",56,4,590
동물병원,우리가 본 동물병원 [본동물메디컬센터],UCT3gjlfP0dst3cp5Bqq3MsQ,"소중한 우리 아이의 건강과 행복을 위해.
우리가 본 동물병원, 본동물메디컬센터

🏥 본동물메디컬센터 외과동물병원
(https://naver.me/51YnPFJq)
✔ 대구 달서구 월곡로 330-1

🏥 본동물메디컬센터 24시수성점
(https://naver.me/58HFAghx)
✔ 대구 수성구 달구벌대로 2545 1층

🏥본동물건강검진영상센터
(https://naver.me/x0UaYwFS)
✔ 대구 달서구 월곡로 332 2층

📞 본동물메디컬센터 : 053-634-7582
📞 본동물건강검진영상센터 : 053-633-7585
",217,67,50355
동물병원,SD동물의료센터,UCErtoydCyAQ_KFwh6jkXtsw,"SD동물의료센터는 대학병원 출신 석박사들로 구성된 진료과목별 의료진들과 
오롯이 반려동물을 향한 마음으로 아이들을 돌보고있습니다.

🏥 서울점 
서울시 중구 왕십리로 407 신당파인힐하나유보라상가 2F I 02-2039-0303
🏥 김포점
경기도 김포시 김포한강4로 521 한강메디플라자 2F | 031-985-7075
",579,67,57883
동물병원,로얄동물메디컬그룹,UCd4M012EUlaEPNz9mdRuZ7Q,"※ 로얄동물메디컬그룹은 수의학적 교류를 가지며, 반려동물의 생명을 위해 노력하는 동물병원 및 수의사들의 모임입니다.

https://www.ramginfo.com/ramg-보호자-안내서-소개

본 유투브 채널은 수의사들을 위한 수의학적 교육자료와
반려동물 보호자님들을 위한 정보, 반려동물 관련 컨텐츠를 다루고 있습니다.",3900,178,387922
동물병원,24시 수동물병원,UCaCLH4hOA-xwWWzWv0j2Nog,"영등포구 영등포로 85-1, 02-2676-7582
24시간 응급진료, 전공의 진료 가능",28000,184,4672482
동물병원,평생피부과동물병원,UCienufA58kCLQ1kEbbZnn6w,"만성적인 피부병과 귓병, 특히 개아토피로 고통받는 반려견들이 자연치유력을 회복하여 아토피로부터 벗어날 수 있도록 다양한 정보를 제공합니다. 그리고 우리가 동물이라는 생명을 어떻게 대해야 하는지에 대한 영상도 간간히 올리고 있습니다.
저희 동물병원은 상담 위주로 진행하고 있으며 초진시 상담 시간이 1시간 넘게 걸립니다. 또 제가 대학교 강의와 종종 외부 활동이 있어서 진료를 보지 못할 수도 있습니다. 그래서 저희 동물병원은 예약 진료를 하고 있으니 진료를 받고자 하시는 분은 꼭 저희 동물병원에 전화(02-3395-0075) 주셔서 예약을 하고 오셔야 합니다. 감사합니다. 
",6380,221,401268
동물병원,스마트 정형외과 신경외과 동물병원,UCrHC34oeghpN5NguGIl5SIw,"보호자님과 반려동물이 언제나 건강하고 행복할 수 있도록,
스마트 정형외과 신경외과 동물병원이 언제나 함께하겠습니다❤️
TEL : 02-549-0279
Add : 서울시 강남구 도산대로 213, 2층
",804,322,173794
동물병원,강성철다산동물병원 Dasan animal hospital,UCGuCA1eTUql2ySJhPQNzPpQ,수의사 소의사 veterinarian,1210,61,484316
동물병원,24시 예은동물의료센터,UCcbw2E9k_QDjY81FKdj-1gQ,"24시 예은동물병원 

🐶 주소 : 서울시 강남구 학동로29길 5 예은동물의료센터 3~6F
🐱 전화 : 02-529-5575
🦊 문자 : 010-5110-5575
🐰 카카오톡 : ID yeah4u
🐹홈페이지 : https://www.yeamc.com/
🐼 블로그 : blog.naver.com/sdvm
🦎 인스타그램 : instagram.com/yeeun.a.h
🐦 유튜브 : youtube.com/@user-dx5zm8es9l
🦝 공식 쇼핑몰 : smartstore.naver.com/yeeunsd
🐴 이메일 : sdvm@naver.com

",24500,931,4147847
동물병원,일산 올리브동물병원 - 한방동물치료센터,UCBap1DbtCJbelBgqrjKKhgQ,"일산 올리브동물병원  블로그  :  http://blog.naver.com/olive7582 
                                 인스타그림:  https://www.instagram.com/ilsanolive/

동물 침치료인증수의사!  동물사암침 전문  양한방 협진진료 및  노령견 질환 전문 진료!  
어려운 난치성 신경계 질환에 대하여  희망을 제시하는 올리브동물병원입니다.
말못하는 반려동물의 통증과 고통을  더이상  수술 및  진통제만으로 관리하지마시고 
안전하고 비침습적이고 몸에 무리를 주지않는   양한방협진 치료를 받아보세요

",36,16,3445
동물병원,온누리동물병원,UCFI0ek9DlhHY_Jsonmyg3Gw,"유익한 수의료 정보, 귀여운 반려동물들의 일상, 그리고 온누리동물메디컬센터의
다양한 이야기들을 함께 나누는 재미있는 콘텐츠로 여러분을 찾아갈 예정이니, 많은 사랑과 관심 부탁드립니다.

감사합니다! 함께해요!
",685,91,125812
동물병원,VIP동물의료센터,UCMSGTUtIIffR3TI4dzBM2hQ,"VIP동물의료센터는 청담점, 성북점, 동대문점, 노원점, 서초점 5개 지점이 협력진료 시스템을 구축하여 유기적으로 운영되고 있는 국내 대형 동물병원으로서 15개의 센터가 운영되고 있습니다.

반려동물암센터/고양이의료센터/중환자케어센터/영상진단센터/건강검진센터/심장신장센터/혈액투석센터/줄기세포센터/마취통증의학센터/진료센터/수술센터/치과센터/안과센터/수혈센터/한방재활의학센터
",7990,282,3785441
