카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
인디뮤지션,청주인디뮤지션연합회,UC3Ql3dVKNktviwb_GLoTtfQ,"청주시내 40여개 밴드들이 연합해서 만든
청주 인디 뮤지션 연합회입니다.
현재 3개월마다 모여서 밴드데이 행사도
함께하고 서로 음악공유 및 지역문화사업 
발전에 기여하고 있습니다.
많은 관심  부탁드립니다.",35,3,1305
인디뮤지션,Mad Hatter영호의 인디가요,UC7VOJ3IgX4EICmGcrkNR9Bg,"음악. 공연. 축제.페스티벌 및 각종 콘서트 영상을 주로 올립니다.
매드해터 영호.
Mole 진현.
두 명의 영상이 올라갑니다.
마포Fm 인디음악 전문방송 스틸얼라이브 온 에어의 보이는 라디오 다시보기.
프로관객러. 프로덕질러의 브이로그. 록(log)앤롤. 
다양한 영상을 올리고 있으며 커뮤니티에는 다양한 글이 업로드됩니다.",10100,11942,8740215
인디뮤지션,인디 밴드 음악,UCULBcobK71Wpho9CcK1PRsg,인디 밴드 음악 (indie band music ),382,109,224913
인디뮤지션,디어인디 Dear Indie,UCPJ5GTnKG5vNdXvDQ88SZUQ,"인디뮤지션들의 끈끈한 유대형성 프로젝트
디어인디입니다
",99,16,11017
인디뮤지션,인디 온에어 / K-Indie Music Live Clip,UChB_LNkO6olA8qmQPgqz_mw,"K-Indie Music Live Clip | 인디 온에어 |
인디밴드의 다양한 라이브 음악과 진솔한 토크가 있습니다.

인디밴드의 개성 넘치는 합주실 라이브
[ 온에어 LIVE ]

잘 알지 못했던 인디밴드의 솔직한 이야기
[ 온에어 TALK ]

인디밴드만의 느낌으로 재해석 한 음악 색깔
[ 온에어 COVER ]




JinoPlanet Co., Ltd.",143,16,28429
인디뮤지션,인디밴드 베라푸,UCSkf9blcyZDS38cDY8stTAA,,19,25,1775
인디뮤지션,공공의 인디,UCiyfx_NuQvo_6am_hQMoIQw,부산 경남권 인디뮤지션들의 공연영상을 남기는 공익적 채널.,25,42,5461
인디뮤지션,멜로우텐_인디밴드 공연 영상,UCCPr8MN9tExUlGnqlrIvyHA,"사진은 인스타그램 @mellowow10
문의는 mellowow10@naver.com 또는 인스타그램 DM으로 부탁드립니다
",382,1526,258470
뮤직비디오,뮤직비디오,UCU5FX3cAqsIhpIOB-EwdanA,,0,1,13
뮤직비디오,유니버설 뮤직 코리아 Universal Music Korea,UCTv63hdYuhVyORy6r4HdEEw,"🌍 유니버설 뮤직 코리아 공식 유튜브 채널입니다 
🌏 Universal Music Korea Official YouTube Channel, part of Universal Music Group, The World's leading music company 


",244000,2654,256890549
뮤직비디오,뮤직 비디오♡,UCXmKlVvcOxqvrEpPQ2dtC-A,,13,1,42
뮤직비디오,뮤직비디오 🎶,UCQ-alrzelBCoDyYOX-b4xfA,,47,149,24547
뮤직비디오,뮤직비디오맛집Kpop MV,UC8EAbnzbL5Wo6VaE3-eIWjA,kpop 뮤직비디오 맛집~,281,689,277698
뮤직비디오,마음의뮤직비디오,UCKt_l8KVLMSdcGO7SgSI-cw,"지금부터 마음의 뮤직비디오를 들어보세요~
상상의나라로 빠질시간입니다❤❤👍👍",0,4,1177
뮤직비디오,뮤직비디오,UC_PNat2oV4ggMhTFd3unD1g,happy DAY music world,15,6,149
뮤직비디오,903뮤직,UCkfyyVv62z4w5lv9iKRuLtQ,신혼일상으로 만든 뮤직비디오,3,4,603
뮤직비디오,박하나,UC--xl09cDA3Av4uPXW7WZTg,,543,55,195158
뮤직비디오,정치 뮤직비디오,UCGON2fin5BhaUL1HXmybVQA,한곡의 음악에 정치를 담다.,6800,173,1021085
뮤직비디오,좋아서 하는 뮤직 비디오,UCul3JdvHdwi5zU4QxHPXCDA,"돈이 아마 안될겁니다.
제가 좋아서 그냥 하는겁니다.
많이 봐주세요.
많이 공감해주세요.
그거면 됩니다.

찾아와주셔서 감사합니다.",206,8,74237
뮤직비디오,무낙이 뮤직비디오 채널,UCG0-HTAvFg_P2OJ_ZcvyzyA,마인크래프트 뮤직비디오를 만듭니다.,4,6,34
뮤직비디오,김민아,UCWDCLSskXo4tZroeDCcfRzA,,158,15,55392
뮤직비디오,뮤직비디오하나씩,UCrO5Z8S6l9ntFQ6rBPxqREw,,1,2,60
뮤직비디오,뮤직비디오,UC0ogVOBsfr0IByggYXT7UJA,,104,382,76427
뮤직비디오,지나가는 뮤직비디오,UCmZCl8MdXWd3WUdfs3DCHoQ,유행이 지나갔거나 유행이 되지 않은 노래로 뮤직비디오를 만들뿐만 아니라 다른 컨텐츠도 같이하는 지나가는 뮤직비디오입니다.,37,6,3530
뮤직비디오,Old Kpop추억의뮤비,UCwSvtOjbWycppERA7xu3U2w,"추억의 뮤비나 무대영상 업로드합니다.
( Old k-pop Channel)",33300,600,21812514
뮤직비디오,뮤직비디오,UC6aNw6m36oIt7O8fI0ileNA,구독과 좋아요 한번씩 눌러주세요,1,1,4
뮤직비디오,뮤직 비디오,UCSalo10fTxmJ2pPAERc0lSw,,7,1,3869
뮤직비디오,그림뮤직비디오,UCGJrg5VHXC7JiGQOqIzZj3g,"그림듣기 뮤직비디오를 틀어놓아요
모산초  뽀로로반 그림 뮤직비디오와 자료를 올려놓고 있습니다
학생들에게 좋은 추억이 되길 기원합니다.


이 채널은 수익을 창출 하지 않습니다
나오는 광고는 유튜브 정책에 의한 것입니다
",576,19,160162
뮤직비디오,뮤직비디오,UC5zcB2t6QBx6CY8fK1UxPcA,뮤직비디오 채널 많이 방문 부탁드려요,20,1,341
뮤직비디오,뮤직 비디오조은수,UC6-veQn3WqAIQh277XZTdRQ,2008년 12월 06일,269,200,288980
뮤직비디오,뮤직비디오 music video,UC6ukMEfVQPIj90qVguTNUYw,뮤직비디오 채널입니다,14,7,2857
뮤직비디오,뮤직비디오,UCMfSbxRANIPBv6vjs7nFxbg,,2,1,95
뮤직비디오,자매의뮤직비디오,UC6DI_OmFCOBfEywSsfNzPGw,안녕하세요!언니와!동생이라능!저희 채널을 저희둘이서 뮤직비디오를그려 만드는것입니다. 많은사랑 부탁드려요!!💕💕💕,8,2,102
강아지,판자집강아지 생방편집,UCvFaVtsYK-Qzr4sZkNnNrcw,"공식 채널입니다.판자집강아지 생방송의 편집본을 올립니다.
This is Virtual Youtuber Channel. My virtual character is a dog.
This is an official channel that edits and uploads Live streaming of @panzadog
I play games and make reviews. sometimes  chat.

My First channel is
https://www.youtube.com/channel/UCG0n5PTWnBjkuWAkX5kl5dQ
Thank you
",20400,124,1617076
강아지,강아지 또또,UCcpoQdFX1VK3Hh1trMC0tsQ,"또또 Ttotto 
[또또는 제주어로 따끈따끈이라는 뜻 입니다.]

▶강아지의 모든 정보 공유
1.강아지 건강 및 위생관리
2.훈련 및 행동 교정
3.강아지 맞춤 영양 및 식단
4.응급 상황 대처법
5.강아지 심리 및 교감하는 법

""All information about dogs.""
Everything you need to know about dogs
—because they're paws-itively amazing!""

구독과 좋아요는 큰 힘이 됩니다.
재밌게 시청해 주셔서 감사합니다.
",6410,249,3610837
강아지,Gangajigajoahaneuneumak - Topic,UCr7nudd22VPfCleyPX2E6Zg,,2340,46,1075116
강아지,지구촌 똥강아지 천국,UCcpEqyB8d8EyVvvluKf4yJA,"""지구촌똥강아지천국""은 국경없는댕댕이들의 사랑스럽고 행복한 다양한 모습을 담은 채널입니다. 이 채널에서는 국경을 넘나드는 귀여운 강아지들의 일상, 유쾌한 에피소드, 그리고 행복한 순간들과 때로는 마음아픈 순간들을 함께 나눌겁니다. 다양한 문화 속에서 사는 강아지들의 특별한 이야기! 

지구촌똥강아지천국은 강아지 애견인들을 위한 행복한 공간입니다. 여기서 여러분은 다양한 강아지들의 사랑스러운 매력에 빠져들 수 있습니다. 함께 지구촌 강아지들의 천국을 탐험해보세요!
Global Paws Paradise
A channel celebrating **borderless pups** and their joyful (and sometimes heart-tugging) moments! Explore:  
- 🐾 Daily adventures** of dogs worldwide  
- 🌎 Cultural paw-spects** – unique dog lifestyles  
- ❤️ A happy hub** for dog lovers  
Join our furry globe-trotting pack!** 🌍✨
AGFQAD@AICOMPANY  
좋아요와 구독은 강아지사랑입니다",5030,124,4927433
강아지,개랑해TV-조재호강아지훈련사,UC1ibLq0agGwR9EJRFKTxZKg,"18년 경력의 강아지 행동교정,심리 전문가 
한국애견연맹 1급 
베럴독 대표 조재호훈련사입니다 😍
강아지 교육.관리.양육 방법과 
심리,행동교정 방법에 대해서 영상을 통해 알려드릴께요

🐕베럴독 강아지 교육센터 프로그램 안내🐩

✅강아지 방문교육✅
1급 애견훈련사가 
직접 보호자와 반려견이 지내는 집으로 찾아가서 
교육하는 가정 방문 교육입니다
아무리 심각한 문제행동이라고 할지라도
대부분 한 두번만의 방문교육으로도 
많은 부분 개선이 가능하구요
교육 이후에도 평생동안 지속적으로 피드백하며
강아지를 잘 키울수 있도록 도움을 드리고 있어요

💜방문교육 비용💜
1회차 25만원
2회차 40만원
3회차 55만원

✅베럴독 센터교육✅
보호자와 반려견이 강남에 위치한 베럴독 센터로 오셔서
좀 더 전문적이고 체계적인 교육을 하는 프로그램입니다
베럴독 센터에서는 
실제 거주하는곳과 
비슷하게 환경을 설정해 놓고 교육하기 때문에
센터내에서 교육했던 부분을
집에서도 실전에서 활용이 가능해요

💜센터교육 비용💜
1회차 15만원
4회차(주1회 교육) 45만원

✅트레이닝 애견호텔(위탁훈련)✅
반려견이 베럴독 센터에서 훈련사와 함께 지내며 
교육을 하는 프로그램이며
다른 여러마리의 강아지들과의 사회성을 키울수 있으며
훈련사가 지속적으로 케어,교육을 하기 때문에
확실한 행동교정,훈련이 가능해요

💜트레이닝 애견호텔 비용💜
1박2일(24시간 기준) 10만원
6박7일 50만원
한달 130만원
▪장기 호텔시에는 비용 할인 적용

✅트레이닝 애견유치원✅
사람아이들 유치원과 마찬가지로
베럴독에 등하원을 하는 형식으로
교육이 진행 가능하며
반려견이 다른 아이들과 어울리며
스트레스도 풀고 
교육을 함께 진행하며
올바른 아이로 커나갈 수 있도록 도움을 주는
교육 프로그램입니다

💜트레이닝 애견유치원 비용💜
1회(데이케어) 7만원
주2회(8회권) 45만원
주3회(12회권) 65만원
주5회(20회권) 90만원
🧡베럴독 교육 상담.문의🧡
0️⃣1️⃣0️⃣➖8️⃣2️⃣3️⃣0️⃣➖3️⃣4️⃣5️⃣4️⃣


",35400,1144,27482515
강아지,팔천사와강아지세상,UChuewNZXxNCVI649K9nMz0Q,"아픈 상처를 가진 유기견 강아지들이 구조되어 자연 전원에서 목줄없이 행복하게 가족으로 살아가는 실생활 이야기입니다. 
It is a real life story where dogs with painful scars live happily without a leash on their natural power sources.

아이들과 살려고 시골땅에 집을 짓고 버려지고 
아픔있는 아이들과 희로애락으로 부딪히고 살면서 아이들 실생활을 올려드립니다. 

배고프고 아픔있는 많은 길아이들을 위해 도움이 
되려고 합니다. 따뜻한 정과 사랑으로 함께 해주시면 반려인의 가족이 아닐까요. 
좋아요와 구독은 한가족의 사랑이지요. 

강아지들 행복과 복지를 위해서 최고의 쾌적한 환경을 만들고 있습니다


메일 a508004@naver.com  
카톡 008004 
휴대폰 010 5909 8004 (문자로 문의주세요)
농협 204066 56 016069 방소희

",85400,132,17433168
강아지,망아지 강아지,UCFGfVaZ6Horg85gma_fhiiQ,,22,24,16317
강아지,밍기강아지,UCj3XbF6ib0-Gv45YfU2ejEQ,밍기 강아지  성장과정 ,84,49,12227
강아지,시골강아지 도담이,UCiXReci8HCUqvWeM2KYJBKA,"안녕하세요 저의 소중한 가족 도담이와의 사소하지만 행복한 일상들을 담아보려고합니다😊

🐶 도담이

성별 : 남

처음 만난 날 : 2023년 5월 26일 (나주유기견보호센터)

제일 좋아하는 것 : 산책, 간식, 형아",113000,131,74110858
강아지,복슬강아지,UCXOESvv_KM6FFrMqpwD688w,"백업
화가 많음
",246,12,8934
강아지,강아지탑텐,UCgJT3wk8qVzEI290urUm0lA,"강아지 정보를 최대한 귀엽게 전달해드립니다🐶
",1790,84,1624375
강아지,Jeff Han-귀염뽀짝강아지,UC_7NmzieJWxg0YQy-RISm5w,"한결이랑 제프랑 함께 가는 길💕  


광고문의:카톡  ID    doitself
",63200,974,53708105
강아지,내똥강아지 : my little dog,UCt6EkhgSwVLCZhb0jyWd7Gg,"같은 길로 산책 가도 매일이 새롭다는 멈머들과
그 안에서 깨알 같은 다름을 찾아내는 가족들의 산책 기록",132,181,159847
강아지,대구강아지분양개키우는남자,UCu2riuvMWvQ28Mz8slIz8aw,"유니크 펫샵 🐶개 키우는 남자🐕‍🦺 입니다

1.개키우는남자는 대구 분양샵 중 가장  규모가 크며 항시 기본 수십 마리의 귀요미 아가들을 보실수 있고 대구 강아지 분양 1위라는 타이틀을 계속 유지하고 있습니다.

2 .아가들이 건강하게 지낼수 있도록 온도와 습도를 조절할수 있는 최적의 분양 케이지를 사용 중이고 매일 소독과 청결을 철저히 유지하고 있습니다.
샵 방문해주시는 분들이 많은 아기들이 있는데도 좋은 향기가 난다고 많이 말씀해주십니다.

3 .15년 반려견 분양 노하우로 강아지 관리가 체계적이며 대구 강아지 분양샵 중 연계 병원이 가장 많으며 시스템이 전문적으로 되어 있습니다.

4 .분양후에는 반려견을 키우시는데 어려움이 없으시도록 궁금하신점에 대해 성심 성의껏 답변드립니다.

5 .반려견 위생케어 서비스를 무료로 진행해드려 강아지를 키우시는데 도움을 드리고 있습니다.

6 .저희샵에는 반려견 분양시 필요한 용품들도 전부 구비가 되어있어 초보자 분들도 쉽게 설명들으시고 분양을 받으실수 있습니다.

7 .분양후 새로운 가정에서 반려견이 잘 지낼수 있도록 반려견 먹이 주는 법 배변 훈련 하는 법 등 필요한 메뉴얼을 함께 드립니다.

🧡새로운 가족인 반려견은 저희 
개 키우는 남자를 믿고 분양 맡겨주세요🙏
010 8301 7942
",1800,171,446042
강아지,강아지 얀뚜,UClaK8yx5Z0lf6v3hlbeKQ3A,,10,14,3997
강아지,뽀미네 똥강아지,UCRjpXK7YdLotDRxBXpsB3Cg,똥꼬발랄 그림이와 새침떼기 햇살이의 견생일기 ,1100,771,416621
강아지,판자집 강아지,UCG0n5PTWnBjkuWAkX5kl5dQ,"AAA급 게임을 합니다
Hi, I am Panza.
I play games and make reviews.

공지사항은 아래 네이버 카페로 오셔서 확인해주세요.
https://cafe.naver.com/panzadog
",194000,164,54570943
강아지,윤샘의 강아지상담소,UCh3Ru0NRYVaUfsSG7LPJ11g,"강아지의 모든것.
단순 지식이나 정보가 아닌 여러분들이 강아지와 행복하게 지내는 방법에 대한 이야기 입니다.
강아지 이야기를 하고있지만 그 중심은 여러분들의 행복이 있습니다. 
제 유튜브의 주제는 강아지를 키우시는 여러 분들의 행복 입니다. 
여러분의 가족인 동거견, 동거묘와 평화롭고 행복한 공존을 기원합니다.   
-강아지 상담소 윤샘

윤샘 병원주소 : 서울시 종로구 평창문화로 75, 111호 월드펫 동물병원
윤샘 광고 및 후원문의: hong.jun.yoon@gmail.com
",83200,960,15061508
강아지,국민강아지 (미키&초코),UCX7eZbu7xyNWRLL0_njJwDA,"<국민강아지 | K-Dogs>


'국민강아지 미키앤초코'는 두 보더콜리 강아지와 함께하는 유쾌한 일상과 다양한 훈련과정을 담은 채널입니다. 귀엽고 똑똑한 미키와 초코가 보여주는 다양한 재주와 상황극을 통해, 웃음과 함께 사회적 메시지도 살짝 곁들입니다. 매일 오전 11시에 짧고 재미있는 영상으로 여러분을 찾아갑니다!

생각하는 강아지, 매너있는 강아지, 사랑받는 강아지들과
함께 해요.


*매일 오전 11시 업로드


Email : mydogmyrule@gmail.com
계   좌 : 신한 박*정  110-504-889942

",216,50,439187
강아지,[THE SOY]루퐁이네,UC3PSZivQbIegrfavj4fmgQQ,"안녕하세요
쌈바요정 루디씨와 옭옭쟁이 퐁키의 유튜브채널입니다.

루디 RUDY (female) / 3.8kg / Pomeranian / Birthdate: 2015/03/10
퐁키 PONGKI (female) / 1.3kg / Pomeranian / Birthdate: 2015/05/28




THE SOY store- https://smartstore.naver.com/thesoy

Instagram- https://www.instagram.com/thesoy_yoonso/

Facebook- https://www.facebook.com/thesoythesoythesoy",2290000,838,1062399362
강아지,행복한 똥강아지,UCk0X2buOWtUKua8ROdeaOzA,"경기도 일산에서 산이와 반려라이프를 즐기는 한명의 반려인이자 행복한 똥강아지로 키우는 방법을 공유하는 똥강아지입니다.💖💯
모두가 함께 행복한 반려라이프가 될 수 있도록 많은 정보를 공유하겠습니다!
반려견에 관한 궁금한 점 있으시면 언제든 연락주세요 : )
",415,32,162667
강아지,강아지강아지,UCq6vmjkvwF3nj3HjDcLk0iQ,"강아지같은 영상을 만들어요
메일 gangaji12341234@gmail.com",2490,343,747007
강아지,강아지 알랭이의 수다,UCmME__mWa3KvB-0Sv3fmDfA,,1310,236,210932
강아지,내 이름은 봄 강아지죠,UCyRO4nhU99KwylY0hUmtuTQ,"보내 아침부터 좋은거 보내 한번 보낼때마다 막걸리 1병
@bom2.stagram",9890,51,2726144
